gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
HRS04_RS11240,msrC,2294764,-,HRS04_RS11245,yebS,2294893,+,129,Moderado (100-200 pb),False
HRS04_RS11245,yebS,2296177,+,HRS04_RS11250,yebT,2296145,+,-32,Solapado,True
HRS04_RS11250,yebT,2298779,+,HRS04_RS11255,rsmF,2298858,+,79,Cercano (50-100 pb),True
HRS04_RS11255,rsmF,2300298,+,HRS04_RS11260,yebV,2300415,+,117,Moderado (100-200 pb),True
HRS04_RS11260,yebV,2300652,+,HRS04_RS11265,yebW,2300756,+,104,Moderado (100-200 pb),True
HRS04_RS11265,yebW,2300948,+,HRS04_RS11270,pphA,2300948,-,0,Adyacente,False
HRS04_RS11270,pphA,2301605,-,HRS04_RS11275,yebY,2302000,-,395,Normal (200-500 pb),True
HRS04_RS11275,yebY,2302342,-,HRS04_RS11280,copD,2302354,-,12,Muy cercano (< 50 pb),True
HRS04_RS11280,copD,2303227,-,HRS04_RS11285,yobA,2303230,-,3,Muy cercano (< 50 pb),True
HRS04_RS11285,yobA,2303605,-,HRS04_RS11290,holE,2303743,+,138,Moderado (100-200 pb),False
HRS04_RS11290,holE,2303974,+,HRS04_RS11295,yobB,2304075,+,101,Moderado (100-200 pb),True
HRS04_RS11295,yobB,2304732,+,HRS04_RS11300,exoX,2304755,+,23,Muy cercano (< 50 pb),True
HRS04_RS11300,exoX,2305418,+,HRS04_RS11305,ptrB,2305414,-,-4,Solapado,False
HRS04_RS11305,ptrB,2307475,-,HRS04_RS11310,yebE,2307683,-,208,Normal (200-500 pb),True
HRS04_RS11310,yebE,2308343,-,HRS04_RS11315,yebF,2308669,-,326,Normal (200-500 pb),True
HRS04_RS11315,yebF,2309026,-,HRS04_RS11320,yebG,2309092,-,66,Cercano (50-100 pb),True
HRS04_RS11320,yebG,2309383,-,HRS04_RS11325,purT,2309516,+,133,Moderado (100-200 pb),False
HRS04_RS11325,purT,2310695,+,HRS04_RS11330,kdgA,2310750,-,55,Cercano (50-100 pb),False
HRS04_RS11330,kdgA,2311392,-,HRS04_RS11335,edd,2311428,-,36,Muy cercano (< 50 pb),True
HRS04_RS11335,edd,2313240,-,HRS04_RS11340,zwf,2313474,-,234,Normal (200-500 pb),True
HRS04_RS11340,zwf,2314950,-,HRS04_RS11345,hexR,2315287,+,337,Normal (200-500 pb),False
HRS04_RS11345,hexR,2316157,+,HRS04_RS11350,pyk,2316284,+,127,Moderado (100-200 pb),True
HRS04_RS11350,pyk,2317727,+,HRS04_RS11355,,2317786,-,59,Cercano (50-100 pb),False
HRS04_RS11355,,2318629,-,HRS04_RS11360,,2318651,-,22,Muy cercano (< 50 pb),True
HRS04_RS11360,,2319490,-,HRS04_RS11365,,2319582,-,92,Cercano (50-100 pb),True
HRS04_RS11365,,2320380,-,HRS04_RS11370,,2320401,-,21,Muy cercano (< 50 pb),True
HRS04_RS11370,,2322201,-,HRS04_RS11375,,2322220,-,19,Muy cercano (< 50 pb),True
HRS04_RS11375,,2323054,-,HRS04_RS11380,,2323056,-,2,Muy cercano (< 50 pb),True
HRS04_RS11380,,2324345,-,HRS04_RS11385,,2324347,-,2,Muy cercano (< 50 pb),True
HRS04_RS11385,,2325580,-,HRS04_RS11390,,2325852,+,272,Normal (200-500 pb),False
HRS04_RS11390,,2326890,+,HRS04_RS11395,,2326908,+,18,Muy cercano (< 50 pb),True
HRS04_RS11395,,2327865,+,HRS04_RS11400,,2327955,+,90,Cercano (50-100 pb),True
HRS04_RS11400,,2328444,+,HRS04_RS11405,,2328526,+,82,Cercano (50-100 pb),True
HRS04_RS11405,,2329654,+,HRS04_RS11410,,2330060,+,406,Normal (200-500 pb),True
HRS04_RS11410,,2330870,+,HRS04_RS11415,,2330958,+,88,Cercano (50-100 pb),True
HRS04_RS11415,,2332827,+,HRS04_RS11420,,2332863,+,36,Muy cercano (< 50 pb),True
HRS04_RS11420,,2335938,+,HRS04_RS11425,lpxM,2336026,-,88,Cercano (50-100 pb),False
HRS04_RS11425,lpxM,2336998,-,HRS04_RS11430,mepM,2337117,-,119,Moderado (100-200 pb),True
HRS04_RS11430,mepM,2338440,-,HRS04_RS11435,znuA,2338455,-,15,Muy cercano (< 50 pb),True
HRS04_RS11435,znuA,2339388,-,HRS04_RS11440,znuC,2339466,+,78,Cercano (50-100 pb),False
HRS04_RS11440,znuC,2340222,+,HRS04_RS11445,znuB,2340218,+,-4,Solapado,True
HRS04_RS11445,znuB,2341004,+,HRS04_RS11450,ruvB,2341150,-,146,Moderado (100-200 pb),False
HRS04_RS11450,ruvB,2342161,-,HRS04_RS11455,ruvA,2342169,-,8,Muy cercano (< 50 pb),True
HRS04_RS11455,ruvA,2342781,-,HRS04_RS11460,yobI,2342919,-,138,Moderado (100-200 pb),True
HRS04_RS11460,yobI,2342985,-,HRS04_RS11465,yebB,2343055,+,70,Cercano (50-100 pb),False
HRS04_RS11465,yebB,2343658,+,HRS04_RS11470,ruvC,2343659,-,1,Muy cercano (< 50 pb),False
HRS04_RS11470,ruvC,2344181,-,HRS04_RS11475,yebC,2344215,-,34,Muy cercano (< 50 pb),True
HRS04_RS11475,yebC,2344956,-,HRS04_RS11480,nudB,2344984,-,28,Muy cercano (< 50 pb),True
HRS04_RS11480,nudB,2345437,-,HRS04_RS11485,aspS,2345554,-,117,Moderado (100-200 pb),True
HRS04_RS11485,aspS,2347327,-,HRS04_RS11490,yecD,2347636,+,309,Normal (200-500 pb),False
HRS04_RS11490,yecD,2348203,+,HRS04_RS11495,yecE,2348199,+,-4,Solapado,True
HRS04_RS11495,yecE,2349018,+,HRS04_RS11500,yecN,2349070,+,52,Cercano (50-100 pb),True
HRS04_RS11500,yecN,2349466,+,HRS04_RS11505,cmoA,2349506,+,40,Muy cercano (< 50 pb),True
HRS04_RS11505,cmoA,2350250,+,HRS04_RS11510,cmoB,2350246,+,-4,Solapado,True
HRS04_RS11510,cmoB,2351218,+,HRS04_RS11515,torZ,2351382,-,164,Moderado (100-200 pb),False
HRS04_RS11515,torZ,2353812,-,HRS04_RS11520,torY,2353836,-,24,Muy cercano (< 50 pb),True
HRS04_RS11520,torY,2354937,-,HRS04_RS11525,cutC,2355324,-,387,Normal (200-500 pb),True
HRS04_RS11525,cutC,2356071,-,HRS04_RS11530,yecM,2356084,-,13,Muy cercano (< 50 pb),True
HRS04_RS11530,yecM,2356651,-,HRS04_RS11535,argS,2356866,+,215,Normal (200-500 pb),False
HRS04_RS11535,argS,2358600,+,HRS04_RS11540,yecV,2358641,-,41,Muy cercano (< 50 pb),False
HRS04_RS11540,yecV,2358686,-,HRS04_RS11545,yecT,2358776,+,90,Cercano (50-100 pb),False
HRS04_RS11545,yecT,2359265,+,HRS04_RS11550,flhE,2359384,-,119,Moderado (100-200 pb),False
HRS04_RS11550,flhE,2359777,-,HRS04_RS11555,flhA,2359776,-,-1,Solapado,True
HRS04_RS11555,flhA,2361855,-,HRS04_RS11560,flhB,2361847,-,-8,Solapado,True
HRS04_RS11560,flhB,2362996,-,HRS04_RS11565,cheZ,2363197,-,201,Normal (200-500 pb),True
HRS04_RS11565,cheZ,2363842,-,HRS04_RS11570,cheY,2363852,-,10,Muy cercano (< 50 pb),True
HRS04_RS11570,cheY,2364242,-,HRS04_RS11575,cheB,2364256,-,14,Muy cercano (< 50 pb),True
HRS04_RS11575,cheB,2365306,-,HRS04_RS11580,cheR,2365308,-,2,Muy cercano (< 50 pb),True
HRS04_RS11580,cheR,2366169,-,HRS04_RS11585,tap,2366187,-,18,Muy cercano (< 50 pb),True
HRS04_RS11585,tap,2367789,-,HRS04_RS11590,tar,2367834,-,45,Muy cercano (< 50 pb),True
HRS04_RS11590,tar,2369496,-,HRS04_RS11595,cheW,2369640,-,144,Moderado (100-200 pb),True
HRS04_RS11595,cheW,2370144,-,HRS04_RS11600,cheA,2370164,-,20,Muy cercano (< 50 pb),True
HRS04_RS11600,cheA,2372129,-,HRS04_RS11605,motB,2372133,-,4,Muy cercano (< 50 pb),True
HRS04_RS11605,motB,2373060,-,HRS04_RS11610,motA,2373056,-,-4,Solapado,True
HRS04_RS11610,motA,2373944,-,HRS04_RS11615,flhC,2374070,-,126,Moderado (100-200 pb),True
HRS04_RS11615,flhC,2374649,-,HRS04_RS11620,flhD,2374651,-,2,Muy cercano (< 50 pb),True
HRS04_RS11620,flhD,2375002,-,HRS04_RS11625,uspC,2375780,+,778,Grande (> 500 pb),False
HRS04_RS11625,uspC,2376209,+,HRS04_RS11630,otsA,2376215,-,6,Muy cercano (< 50 pb),False
HRS04_RS11630,otsA,2377640,-,HRS04_RS11635,otsB,2377614,-,-26,Solapado,True
HRS04_RS11635,otsB,2378415,-,HRS04_RS11640,araH,2378581,-,166,Moderado (100-200 pb),True
HRS04_RS11640,araH,2379568,-,HRS04_RS11645,araG,2379582,-,14,Muy cercano (< 50 pb),True
HRS04_RS11645,araG,2381097,-,HRS04_RS11650,araF,2381166,-,69,Cercano (50-100 pb),True
HRS04_RS11650,araF,2382156,-,HRS04_RS11655,ftnB,2382952,+,796,Grande (> 500 pb),False
HRS04_RS11655,ftnB,2383456,+,HRS04_RS11660,yecJ,2383534,-,78,Cercano (50-100 pb),False
HRS04_RS11660,yecJ,2383786,-,HRS04_RS11665,azuC,2383900,-,114,Moderado (100-200 pb),True
HRS04_RS11665,azuC,2383987,-,HRS04_RS11670,yecR,2384249,+,262,Normal (200-500 pb),False
HRS04_RS11670,yecR,2384573,+,HRS04_RS11675,ftnA,2384745,+,172,Moderado (100-200 pb),True
HRS04_RS11675,ftnA,2385243,+,HRS04_RS11680,yecH,2385280,-,37,Muy cercano (< 50 pb),False
HRS04_RS11680,yecH,2385520,-,HRS04_RS11685,tyrP,2385709,+,189,Moderado (100-200 pb),False
HRS04_RS11685,tyrP,2386921,+,HRS04_RS11690,yecA,2386982,-,61,Cercano (50-100 pb),False
HRS04_RS11690,yecA,2387648,-,HRS04_RS11710,pgsA,2388297,-,649,Grande (> 500 pb),True
HRS04_RS11710,pgsA,2388846,-,HRS04_RS11715,uvrC,2388902,-,56,Cercano (50-100 pb),True
HRS04_RS11715,uvrC,2390735,-,HRS04_RS11720,uvrY,2390731,-,-4,Solapado,True
HRS04_RS11720,uvrY,2391388,-,HRS04_RS11725,,2391529,+,141,Moderado (100-200 pb),False
HRS04_RS11725,,2391601,+,HRS04_RS11730,yecU,2391683,+,82,Cercano (50-100 pb),True
HRS04_RS11730,yecU,2391860,+,HRS04_RS11735,yecF,2391846,+,-14,Solapado,True
HRS04_RS11735,yecF,2392071,+,HRS04_RS11740,sdiA,2392137,-,66,Cercano (50-100 pb),False
HRS04_RS11740,sdiA,2392860,-,HRS04_RS11745,tcyN,2393089,-,229,Normal (200-500 pb),True
HRS04_RS11745,tcyN,2393842,-,HRS04_RS11750,tcyL,2393838,-,-4,Solapado,True
HRS04_RS11750,tcyL,2394507,-,HRS04_RS11755,dcyD,2394521,-,14,Muy cercano (< 50 pb),True
HRS04_RS11755,dcyD,2395508,-,HRS04_RS11760,tcyJ,2395612,-,104,Moderado (100-200 pb),True
HRS04_RS11760,tcyJ,2396413,-,HRS04_RS11765,fliZ,2396500,-,87,Cercano (50-100 pb),True
HRS04_RS11765,fliZ,2397052,-,HRS04_RS11770,fliA,2397097,-,45,Muy cercano (< 50 pb),True
HRS04_RS11770,fliA,2397817,-,HRS04_RS11775,,2398135,-,318,Normal (200-500 pb),True
HRS04_RS11775,,2399446,-,HRS04_RS11780,fliD,2399693,+,247,Normal (200-500 pb),False
HRS04_RS11780,fliD,2401109,+,HRS04_RS11785,fliS,2401124,+,15,Muy cercano (< 50 pb),True
HRS04_RS11785,fliS,2401535,+,HRS04_RS11790,fliT,2401534,+,-1,Solapado,True
HRS04_RS11790,fliT,2401900,+,HRS04_RS11795,amyA,2401977,+,77,Cercano (50-100 pb),True
HRS04_RS11795,amyA,2403465,+,HRS04_RS11800,yedD,2403498,-,33,Muy cercano (< 50 pb),False
HRS04_RS11800,yedD,2403912,-,HRS04_RS11805,yedE,2404098,+,186,Moderado (100-200 pb),False
HRS04_RS11805,yedE,2405304,+,HRS04_RS11810,yedF,2405300,+,-4,Solapado,True
HRS04_RS11810,yedF,2405534,+,HRS04_RS11815,yedK,2405640,+,106,Moderado (100-200 pb),True
HRS04_RS11815,yedK,2406309,+,HRS04_RS11820,fliE,2406702,-,393,Normal (200-500 pb),False
HRS04_RS11820,fliE,2407017,-,HRS04_RS11825,fliF,2407231,+,214,Normal (200-500 pb),False
HRS04_RS11825,fliF,2408890,+,HRS04_RS11830,fliG,2408882,+,-8,Solapado,True
HRS04_RS11830,fliG,2409878,+,HRS04_RS11835,fliH,2409870,+,-8,Solapado,True
HRS04_RS11835,fliH,2410557,+,HRS04_RS11840,fliI,2410556,+,-1,Solapado,True
HRS04_RS11840,fliI,2411930,+,HRS04_RS11845,fliJ,2411948,+,18,Muy cercano (< 50 pb),True
HRS04_RS11845,fliJ,2412392,+,HRS04_RS11850,fliK,2412388,+,-4,Solapado,True
HRS04_RS11850,fliK,2413516,+,HRS04_RS11855,fliL,2413620,+,104,Moderado (100-200 pb),True
HRS04_RS11855,fliL,2414085,+,HRS04_RS11860,fliM,2414089,+,4,Muy cercano (< 50 pb),True
HRS04_RS11860,fliM,2415094,+,HRS04_RS11865,fliN,2415090,+,-4,Solapado,True
HRS04_RS11865,fliN,2415504,+,HRS04_RS11870,fliO,2415506,+,2,Muy cercano (< 50 pb),True
HRS04_RS11870,fliO,2415872,+,HRS04_RS11875,fliP,2415871,+,-1,Solapado,True
HRS04_RS11875,fliP,2416609,+,HRS04_RS11880,fliQ,2416618,+,9,Muy cercano (< 50 pb),True
HRS04_RS11880,fliQ,2416888,+,HRS04_RS11885,fliR,2416896,+,8,Muy cercano (< 50 pb),True
HRS04_RS11885,fliR,2417682,+,HRS04_RS11890,rcsA,2417971,+,289,Normal (200-500 pb),True
HRS04_RS11890,rcsA,2418595,+,HRS04_RS11895,dsrB,2418638,-,43,Muy cercano (< 50 pb),False
HRS04_RS11895,dsrB,2418827,-,HRS04_RS11900,yodD,2418989,+,162,Moderado (100-200 pb),False
HRS04_RS11900,yodD,2419217,+,HRS04_RS11905,yedP,2419514,+,297,Normal (200-500 pb),True
HRS04_RS11905,yedP,2420330,+,HRS04_RS11910,dgcQ,2420326,-,-4,Solapado,False
HRS04_RS11910,dgcQ,2422021,-,HRS04_RS11915,yodC,2422191,-,170,Moderado (100-200 pb),True
HRS04_RS11915,yodC,2422374,-,HRS04_RS11920,yedI,2422452,-,78,Cercano (50-100 pb),True
HRS04_RS11920,yedI,2423370,-,HRS04_RS11925,yedA,2423542,+,172,Moderado (100-200 pb),False
HRS04_RS11925,yedA,2424463,+,HRS04_RS11930,vsr,2424451,-,-12,Solapado,False
HRS04_RS11930,vsr,2424922,-,HRS04_RS11935,dcm,2424902,-,-20,Solapado,True
HRS04_RS11935,dcm,2426321,-,HRS04_RS11940,yedJ,2426387,-,66,Cercano (50-100 pb),True
HRS04_RS11940,yedJ,2427083,-,HRS04_RS11945,drpB,2427122,-,39,Muy cercano (< 50 pb),True
HRS04_RS11945,drpB,2427404,-,HRS04_RS11950,ompC,2428054,+,650,Grande (> 500 pb),False
HRS04_RS11950,ompC,2429218,+,HRS04_RS11955,hchA,2429808,+,590,Grande (> 500 pb),True
HRS04_RS11955,hchA,2430660,+,HRS04_RS11960,hprS,2430767,-,107,Moderado (100-200 pb),False
HRS04_RS11960,hprS,2432126,-,HRS04_RS11965,hprR,2432125,-,-1,Solapado,True
HRS04_RS11965,hprR,2432797,-,HRS04_RS11970,hiuH,2432929,+,132,Moderado (100-200 pb),False
HRS04_RS11970,hiuH,2433343,+,HRS04_RS11975,msrP,2433451,+,108,Moderado (100-200 pb),True
HRS04_RS11975,msrP,2434456,+,HRS04_RS11980,msrQ,2434456,+,0,Adyacente,True
HRS04_RS11980,msrQ,2435092,+,HRS04_RS11985,zinT,2435348,+,256,Normal (200-500 pb),True
HRS04_RS11985,zinT,2435999,+,HRS04_RS11990,yodB,2436342,+,343,Normal (200-500 pb),True
HRS04_RS11990,yodB,2436873,+,HRS04_RS12000,mtfA,2437625,+,752,Grande (> 500 pb),True
HRS04_RS12000,mtfA,2438423,+,HRS04_RS12010,yeeJ,2438912,+,489,Normal (200-500 pb),True
HRS04_RS12010,yeeJ,2445989,+,HRS04_RS12015,,2446250,-,261,Normal (200-500 pb),False
HRS04_RS12015,,2447303,-,HRS04_RS12020,,2447610,+,307,Normal (200-500 pb),False
HRS04_RS12020,,2448528,+,HRS04_RS12025,shiA,2448677,+,149,Moderado (100-200 pb),True
HRS04_RS12025,shiA,2449994,+,HRS04_RS12030,amn,2450095,+,101,Moderado (100-200 pb),True
HRS04_RS12030,amn,2451550,+,HRS04_RS12035,yeeN,2451892,+,342,Normal (200-500 pb),True
HRS04_RS12035,yeeN,2452609,+,HRS04_RS12045,yeeO,2453239,-,630,Grande (> 500 pb),False
HRS04_RS12045,yeeO,2454727,-,HRS04_RS12055,cbl,2455000,-,273,Normal (200-500 pb),True
HRS04_RS12055,cbl,2455951,-,HRS04_RS12060,nac,2456052,-,101,Moderado (100-200 pb),True
HRS04_RS12060,nac,2456970,-,HRS04_RS12070,ldtA,2457427,-,457,Normal (200-500 pb),True
HRS04_RS12070,ldtA,2458363,-,HRS04_RS12075,cobT,2458424,-,61,Cercano (50-100 pb),True
HRS04_RS12075,cobT,2459504,-,HRS04_RS12080,cobS,2459515,-,11,Muy cercano (< 50 pb),True
HRS04_RS12080,cobS,2460259,-,HRS04_RS12085,cobU,2460255,-,-4,Solapado,True
HRS04_RS12085,cobU,2460801,-,HRS04_RS12090,,2460996,+,195,Moderado (100-200 pb),False
HRS04_RS12090,,2461694,+,HRS04_RS12095,,2461724,+,30,Muy cercano (< 50 pb),True
HRS04_RS12095,,2462657,+,HRS04_RS12100,,2462659,+,2,Muy cercano (< 50 pb),True
HRS04_RS12100,,2463694,+,HRS04_RS12105,,2463733,-,39,Muy cercano (< 50 pb),False
HRS04_RS12105,,2464017,-,HRS04_RS12110,,2464105,-,88,Cercano (50-100 pb),True
HRS04_RS12110,,2465726,-,HRS04_RS12115,,2466009,-,283,Normal (200-500 pb),True
HRS04_RS12115,,2466420,-,HRS04_RS12120,,2466605,+,185,Moderado (100-200 pb),False
HRS04_RS12120,,2467574,+,HRS04_RS12125,,2467583,-,9,Muy cercano (< 50 pb),False
HRS04_RS12125,,2467976,-,HRS04_RS12130,,2468235,-,259,Normal (200-500 pb),True
HRS04_RS12130,,2468805,-,HRS04_RS12135,,2469004,+,199,Moderado (100-200 pb),False
HRS04_RS12135,,2469202,+,HRS04_RS12140,,2469534,-,332,Normal (200-500 pb),False
HRS04_RS12140,,2469684,-,HRS04_RS12145,,2470457,+,773,Grande (> 500 pb),False
HRS04_RS12145,,2470664,+,HRS04_RS12150,,2470759,+,95,Cercano (50-100 pb),True
HRS04_RS12150,,2471362,+,HRS04_RS12155,,2471267,-,-95,Solapado,False
HRS04_RS12155,,2471465,-,HRS04_RS12160,,2472562,+,1097,Grande (> 500 pb),False
HRS04_RS12160,,2473480,+,HRS04_RS12165,,2473564,+,84,Cercano (50-100 pb),True
HRS04_RS12165,,2474437,+,HRS04_RS12170,,2474808,+,371,Normal (200-500 pb),True
HRS04_RS12170,,2475552,+,HRS04_RS12175,istB,2475628,-,76,Cercano (50-100 pb),False
HRS04_RS12175,istB,2476375,-,HRS04_RS12180,istA,2476389,-,14,Muy cercano (< 50 pb),True
HRS04_RS12180,istA,2477931,-,HRS04_RS12185,,2478124,+,193,Moderado (100-200 pb),False
HRS04_RS12185,,2480242,+,HRS04_RS12190,,2480312,+,70,Cercano (50-100 pb),True
HRS04_RS12190,,2480508,+,HRS04_RS12195,,2480625,+,117,Moderado (100-200 pb),True
HRS04_RS12195,,2481444,+,HRS04_RS12200,,2481785,+,341,Normal (200-500 pb),True
HRS04_RS12200,,2482259,+,HRS04_RS12205,yeeS,2482274,+,15,Muy cercano (< 50 pb),True
HRS04_RS12205,yeeS,2482751,+,HRS04_RS12210,yeeT,2482813,+,62,Cercano (50-100 pb),True
HRS04_RS12210,yeeT,2483035,+,HRS04_RS12215,cbeA,2483197,+,162,Moderado (100-200 pb),True
HRS04_RS12215,cbeA,2483566,+,HRS04_RS12220,,2483655,+,89,Cercano (50-100 pb),True
HRS04_RS12220,,2484033,+,HRS04_RS12225,,2484029,+,-4,Solapado,True
HRS04_RS12225,,2484206,+,HRS04_RS12230,,2484266,+,60,Cercano (50-100 pb),True
HRS04_RS12230,,2484359,+,HRS04_RS12235,,2485174,+,815,Grande (> 500 pb),True
HRS04_RS12235,,2485546,+,HRS04_RS12240,,2485816,+,270,Normal (200-500 pb),True
HRS04_RS12240,,2486182,+,HRS04_RS12245,tmaR,2486282,-,100,Moderado (100-200 pb),False
HRS04_RS12245,tmaR,2486612,-,HRS04_RS12250,yeeA,2486783,-,171,Moderado (100-200 pb),True
HRS04_RS12250,yeeA,2487842,-,HRS04_RS12255,sbmC,2488039,-,197,Moderado (100-200 pb),True
HRS04_RS12255,sbmC,2488513,-,HRS04_RS12260,dacD,2488630,-,117,Moderado (100-200 pb),True
HRS04_RS12260,dacD,2489797,-,HRS04_RS12265,sbcB,2490005,+,208,Normal (200-500 pb),False
HRS04_RS12265,sbcB,2491433,+,HRS04_RS12270,tsuB,2491475,-,42,Muy cercano (< 50 pb),False
HRS04_RS12270,tsuB,2491703,-,HRS04_RS12275,tsuA,2491716,-,13,Muy cercano (< 50 pb),True
HRS04_RS12275,tsuA,2492775,-,HRS04_RS12280,plaP,2492953,-,178,Moderado (100-200 pb),True
HRS04_RS12280,plaP,2494312,-,HRS04_RS12285,yoeI,2494301,-,-11,Solapado,True
HRS04_RS12285,yoeI,2494364,-,HRS04_RS12290,yeeY,2494578,-,214,Normal (200-500 pb),True
HRS04_RS12290,yeeY,2495508,-,HRS04_RS12295,yeeZ,2495553,-,45,Muy cercano (< 50 pb),True
HRS04_RS12295,yeeZ,2496378,-,HRS04_RS12300,yoeB,2496460,-,82,Cercano (50-100 pb),True
HRS04_RS12300,yoeB,2496715,-,HRS04_RS12305,yefM,2496711,-,-4,Solapado,True
HRS04_RS12305,yefM,2496963,-,HRS04_RS12310,hisL,2497245,+,282,Normal (200-500 pb),False
HRS04_RS12310,hisL,2497296,+,HRS04_RS12315,hisG,2497441,+,145,Moderado (100-200 pb),True
HRS04_RS12315,hisG,2498341,+,HRS04_RS12320,hisD,2498346,+,5,Muy cercano (< 50 pb),True
HRS04_RS12320,hisD,2499645,+,HRS04_RS12325,hisC,2499647,+,2,Muy cercano (< 50 pb),True
HRS04_RS12325,hisC,2500718,+,HRS04_RS12330,hisB,2500717,+,-1,Solapado,True
HRS04_RS12330,hisB,2501785,+,HRS04_RS12335,hisH,2501784,+,-1,Solapado,True
HRS04_RS12335,hisH,2502375,+,HRS04_RS12340,hisA,2502374,+,-1,Solapado,True
HRS04_RS12340,hisA,2503112,+,HRS04_RS12345,hisF,2503093,+,-19,Solapado,True
HRS04_RS12345,hisF,2503870,+,HRS04_RS12350,hisIE,2503863,+,-7,Solapado,True
HRS04_RS12350,hisIE,2504472,+,HRS04_RS12355,wbdC,2504510,-,38,Muy cercano (< 50 pb),False
HRS04_RS12355,wbdC,2505428,-,HRS04_RS12360,,2505475,+,47,Muy cercano (< 50 pb),False
HRS04_RS12360,,2506173,+,HRS04_RS12365,ugd,2506442,-,269,Normal (200-500 pb),False
HRS04_RS12365,ugd,2507609,-,HRS04_RS12370,rfbC,2507790,-,181,Moderado (100-200 pb),True
HRS04_RS12370,rfbC,2508345,-,HRS04_RS12375,rfbD,2508359,-,14,Muy cercano (< 50 pb),True
HRS04_RS12375,rfbD,2509250,-,HRS04_RS12380,rfbA,2509281,-,31,Muy cercano (< 50 pb),True
HRS04_RS12380,rfbA,2510151,-,HRS04_RS12385,rfbB,2510177,-,26,Muy cercano (< 50 pb),True
HRS04_RS12385,rfbB,2511242,-,HRS04_RS12390,gndA,2511463,-,221,Normal (200-500 pb),True
HRS04_RS12390,gndA,2512870,-,HRS04_RS12395,,2513032,-,162,Moderado (100-200 pb),True
HRS04_RS12395,,2514469,-,HRS04_RS12400,,2514548,-,79,Cercano (50-100 pb),True
HRS04_RS12400,,2515379,-,HRS04_RS12405,,2515371,-,-8,Solapado,True
HRS04_RS12405,,2516352,-,HRS04_RS12410,,2516522,-,170,Moderado (100-200 pb),True
HRS04_RS12410,,2517752,-,HRS04_RS12415,,2517792,-,40,Muy cercano (< 50 pb),True
HRS04_RS12415,,2518074,-,HRS04_RS12420,,2518170,-,96,Cercano (50-100 pb),True
HRS04_RS12420,,2518677,-,HRS04_RS12425,,2518697,-,20,Muy cercano (< 50 pb),True
HRS04_RS12425,,2520110,-,HRS04_RS12430,,2520147,-,37,Muy cercano (< 50 pb),True
HRS04_RS12430,,2521212,-,HRS04_RS12435,,2521336,-,124,Moderado (100-200 pb),True
HRS04_RS12435,,2522248,-,HRS04_RS12440,wbaP,2522281,-,33,Muy cercano (< 50 pb),True
HRS04_RS12440,wbaP,2523718,-,HRS04_RS12445,,2523804,-,86,Cercano (50-100 pb),True
HRS04_RS12445,,2525961,-,HRS04_RS12450,,2525977,-,16,Muy cercano (< 50 pb),True
HRS04_RS12450,,2526412,-,HRS04_RS12455,,2526411,-,-1,Solapado,True
HRS04_RS12455,,2527551,-,HRS04_RS12460,,2527696,-,145,Moderado (100-200 pb),True
HRS04_RS12460,,2529130,-,HRS04_RS12465,,2529416,+,286,Normal (200-500 pb),False
HRS04_RS12465,,2529544,+,HRS04_RS12470,,2530090,-,546,Grande (> 500 pb),False
HRS04_RS12470,,2530720,-,HRS04_RS12475,galF,2531113,-,393,Normal (200-500 pb),True
HRS04_RS12475,galF,2532004,-,HRS04_RS12480,,2532756,+,752,Grande (> 500 pb),False
HRS04_RS12480,,2533791,+,HRS04_RS12485,yegH,2533863,+,72,Cercano (50-100 pb),True
HRS04_RS12485,yegH,2535447,+,HRS04_RS12490,asmA,2535898,-,451,Normal (200-500 pb),False
HRS04_RS12490,asmA,2537752,-,HRS04_RS12495,dcd,2537773,-,21,Muy cercano (< 50 pb),True
HRS04_RS12495,dcd,2538355,-,HRS04_RS12500,udk,2538446,-,91,Cercano (50-100 pb),True
HRS04_RS12500,udk,2539088,-,HRS04_RS12505,dgcE,2539405,+,317,Normal (200-500 pb),False
HRS04_RS12505,dgcE,2542722,+,HRS04_RS12510,alkA,2542759,-,37,Muy cercano (< 50 pb),False
HRS04_RS12510,alkA,2543617,-,HRS04_RS12515,yegD,2543750,+,133,Moderado (100-200 pb),False
HRS04_RS12515,yegD,2545103,+,HRS04_RS12520,yegI,2545115,-,12,Muy cercano (< 50 pb),False
HRS04_RS12520,yegI,2547058,-,HRS04_RS12525,pphC,2547054,-,-4,Solapado,True
HRS04_RS12525,pphC,2547816,-,HRS04_RS12530,yegL,2547812,-,-4,Solapado,True
HRS04_RS12530,yegL,2548472,-,HRS04_RS12535,ibsA,2548693,-,221,Normal (200-500 pb),True
HRS04_RS12535,ibsA,2548753,-,HRS04_RS12540,,2549025,-,272,Normal (200-500 pb),True
HRS04_RS12540,,2549082,-,HRS04_RS12545,,2549353,-,271,Normal (200-500 pb),True
HRS04_RS12545,,2549410,-,HRS04_RS12550,,2549681,-,271,Normal (200-500 pb),True
HRS04_RS12550,,2549738,-,HRS04_RS12555,mdtA,2550016,+,278,Normal (200-500 pb),False
HRS04_RS12555,mdtA,2551264,+,HRS04_RS12560,mdtB,2551263,+,-1,Solapado,True
